1	Security Engineer/Technical Lead	<p>Security Clearance Required:&nbsp; Top Secret </p>\r<p>Job Number: TMR-447</p>\r<p>Location of Job:&nbsp; Washington, DC</p>\r<p>TMR, Inc. is an Equal Employment Opportunity Company</p>\r<p>For more job opportunities with TMR, visit our website <a href="http://www.tmrhq.com/">www.tmrhq.com</a></p>\r<p>Send Resumes to HR@tmrhq2.com</p>\r<p>&nbsp;</p>\r<p>JOB SUMMARY:</p>\r<p>&nbsp;</p>\r<p>Leads the customer&rsquo;s overall Cyber Security strategy, formalizes service offerings consisted with ITIL best practices, and provides design and architecture support.</p>\r<p>&nbsp;</p>\r<ul>\r    <li>Provide security design / architecture support for OJP&rsquo;s IT Security Division (ITSD) </li>\r    <li>Leads the SECOPS team in the day to day OJP Security Operations support&nbsp; </li>\r    <li>Provides direction when needed in a security incident or technical issues </li>\r    <li>Works in concert with network operations on design /integration for best security posture</li>\r    <li>Supports business development functions including Capture Management, Proposal Development and responses, and other initiatives to include conferences, trade shows, webinars, developing white papers and the like.</li>\r    <li>Identifies resources and mentors in-house talent to ensure TMR remains responsive to growing initiatives and contracts with qualified personnel.&nbsp;&nbsp; </li>\r</ul>\r<p>&nbsp;</p>\r<p><a href="https://www.tmrhq.com/jobapplicationstep1.aspx"><span></span></a>&nbsp;</p>	<p>SKILL SET</p>\r<p>&nbsp;</p>\r<p>Network Security tools:</p>\r<p>&nbsp;</p>\r<p>Webdefend Web Application Firewall (WAF), Cisco Routers, Fortigate 3800 Firewall series, Palo Alto 4000 firewall series, Cisco ASA 5xx Firewall Platform, Cisco&nbsp; FWSM,&nbsp; SourceFire Defense Center, SourceFire IP Sensor Platform, BlueCoat SG Appliance, F5 BigIP(reverse proxy).</p>\r<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>\r<p>Web Application tools:&nbsp; </p>\r<p>&nbsp;</p>\r<p>AppDective, Fortify SCA, HP WebInspect, and the like.</p>\r<p>&nbsp;</p>\r<p>Network Vulnerability tools:&nbsp; </p>\r<p>&nbsp;</p>\r<p>Tenable Security Center, McAfee Foundstone scanner, Cain and Able, L0phtcrack - Password Cracker, Nessus Vulnerability Scanner, NMAP &ndash; Port Scanner, and other scanning and vulnerability mapping tools.&nbsp; </p>\r<p>&nbsp;</p>\r<p>&nbsp;</p>\r<p>DESIRABLE SKILLS:</p>\r<p>&nbsp;</p>\r<p>CISSP and/or related Certifications</p>\r<p>&nbsp;</p>\r<p>EDUCATION AND YEARS OF EXPERIENCE:</p>\r<p>&nbsp;</p>\r<p>BS Computer Science or related discipline; minimum of 8 years in IT Security; minimum 4 years in Senior/Lead position</p>\r<p>&nbsp;</p>\r<p><a href="https://www.tmrhq.com/jobapplicationstep1.aspx"><span>APPLY HERE</span></a></p>	Washington	DC	US	20531	2012-03-07 13:17:01.643	2012-04-06 23:59:59
82	Associate Attorney	Associate Attorney - Sm Ins Def firm seeking entry level atty; great benefits; send resume to  ofcmngr98@gmail.com WEB OS70794<P>                 \n                \n                 <BR><BR>Source - Orlando Sentinel	Please refer to the Job Description to view the requirements for this job	Altamonte Springs	FL	US	32714	2012-03-30 01:23:58.14	2012-04-29 23:59:59
84	TESL Adjunct	TESL Adjunct - The Embry-Riddle Language Institute is seeking a part time adjunct for the summer 2012 term (May-Aug). Applicants must have Masters degree in ESL or Linguistics, be TESL certified and have at least 2 years teaching experience in TESL. Please send your CV and daytime availability to mcallisp@erau.edu or by fax 386-226-6165. 386-226-6145 WEB OS70814<P>The Embry-Riddle Language Institute is seeking a part time adjunct for the summer 2012 term (May-Aug). Applicants must have Masters degree in ESL or Linguistics, be TESL certified and have at least 2 years teaching experience in TESL. Please send your CV and daytime availability to mcallisp@erau.edu or by fax 386-226-6165.                 \n                \n                 <BR><BR>Source - Orlando Sentinel	Please refer to the Job Description to view the requirements for this job	Daytona Beach	FL	US	32114	2012-04-01 01:17:05.887	2012-04-30 23:59:59
87	CIVIL ENGINEER	<b>    <b>CIVIL ENGINEER</b> </b>  ——  Central Fl. Civil/Survey Firm Seeks FL. PE w/min 4 yrs drainage and Land Dev. exp., AutoCad 3D civil, self motivated and works independently. Send resume to <a href="mailto:KPC11363@gmail.com">KPC11363@gmail.com</a>.                WEB OS26858              <P>                 \n                \n                 <BR><BR>Source - Orlando Sentinel	Please refer to the Job Description to view the requirements for this job	Kissimmee	FL	US	34744	2012-04-04 01:23:35.923	2012-05-03 23:59:59
88	RN AND PHYSICIAN HOSPITALIS	<b>    <b>FLORIDA CANCER SPECIALISTS SEEKS </b> </b> \r\n <b>     </b>  Research Coordinator (RN)               \r\n               *Physician Hospitalist                \r\n              Details @ <a href="http://www.flcancer.com">www.flcancer.com</a>                   WEB OS22333               <P>                 \n                \n                 <BR><BR>Source - Orlando Sentinel	Please refer to the Job Description to view the requirements for this job	Orlando	FL	US	32801	2012-03-30 16:21:56.097	2012-04-29 23:59:59
90	Financial Systems Coor	Financial Systems Coor - Orange County Sheriff?s Office; apply online at  www.ocso.com; EOE WEB OS70861<P>Must have 4 yr degree in Accounting, Finance, or related field; and 4 yrs related experience; or combination. Assists Fiscal Mgmt; analyzes financial info; prepares budget forecasts, financial reports, and funding claims. Prepares W-2's, annual reports. Reconciles bank statements.                 \n                \n                 <BR><BR>Source - Orlando Sentinel	Please refer to the Job Description to view the requirements for this job	Orlando	FL	US	32804	2012-04-04 01:23:38.83	2012-05-03 23:59:59
93	Experienced GM Transmission Technician	David Maus Chevrolet is hiring: Experienced GM Transmission Technician: We offer Highly Competitive Pay Plans, along with Flat Rate pay based on experience and certifications Performance Based Pay Plans Air Conditioned ? 40 Bay Shop Medical Insurance Dental Insurance Paid Holidays andVacations Paid training And much more! DAVID MAUS CHEVROLET 407-547-2600 Apply online at DavidMausChevrolet.com/employment-form <BR><BR>Source - Orlando Sentinel	Please refer to the Job Description to view the requirements for this job	Orlando	FL	US		2012-03-31 09:00:55.313	2012-04-29 23:59:59
226	NETWORK ADMINISTRATOR	Network Administrator                  BA213015                             \r\n\r\nCorp Office in downtown Baltimore seeks a Network Administrator to assist with system upgrades, server/ security devices, user support, and data/server backup and performance. We require a B.S. Degree in IT or related field plus 5 years experience, with at least 2 years as a Network Administrator. Experience supporting Windows Servers, MS Exchange and Windows XP/Windows 2000, MS Office, and TCP/IP needed.  Must be MCSE certified in Windows 2003 or 2008. A+ Certification a plus. \r\n\r\nWe offer to the right candidate a great location, competitive salary, and excellent benefits, to include paid parking. Qualified local applicants only.\r\n\r\nSend resumes to nodonnell@nscsaamerica.com or fax to 410-625-7050.                  EOE.              \r\n                \r\n                \r\n                \r\n                \r\n                 <br /><br />Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21202	2012-03-02 07:31:06.983	2012-04-01 23:59:59
227	Foreman	Foreman BA18396 Asphalt paving foreman familiar with all types of commercial paving for an established paving company. Salary & Benefits. Experience required.  EOE.  Call between 8:00AM - 10:00AM @ 410-477-4406               \n                \n                \n                \n                 <br><br>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21222	2012-03-02 07:31:07.627	2012-04-01 23:59:59
228	MEDICAL RECEPTIONIST	Medical RECEPTIONiST                   BA202064                             Busy Nephrology practice is seeking a Medical Receptionist for its Catonsville office location. Responsibilities               \r\n              include answering phones, registering/scheduling               \r\n              patients, processing dictation, reconciling daily cash, and verifying insurance coverage. One yr experience in a medical setting required. Must be detail oriented, able to multi-task, have good customer service and communication skills, good organization skills, and the ability to use computerized systems. MISYS experience a plus. Prospective employees must pass a criminal background check.               \r\n              Fax Resume: 410-744-2007, Attn: Amber Rudd.               \r\n                \r\n                \r\n                \r\n                \r\n                 <br /><br />Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Catonsville	MD	US	21228	2012-03-03 07:30:57.837	2012-04-02 23:59:59
229	FLEET TAXI DRIVERS	drivers - Baltimore's largest                  BA204069                             Transport Co has immed openings for fleet taxi drivers. Be your own boss, make your own $. We offer new driver disc incentives. Must have VALID driver's lic & no more than 2 pts on your driving rec; pass drug screen; safely transport psgrs. If you meet ALL of the above, call (443) 573-3451.               \r\n                \n                \n                \n                \n                 <br><br>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21211	2012-03-04 07:30:58.27	2012-04-03 23:59:59
230	CENTRAL STERILE SUPPLY TECHNICIANS	technicians                  BA223143                             Central Sterile Supply Technicians                      \r\n   Upper Chesapeake Health located in Bel Air, Maryland has current openings for experienced full time Central Sterile Supply Techs on Evenings and Nights. We offer shift differentials up to $4/hour.                   \r\n              Please apply at   <a href="http://www.uchs.org">www.uchs.org</a>   \r\n   Equal Opportunity Employer                     \r\n \r\n                \n                \n                \n                \n                 <br><br>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Bel Air	MD	US	21014	2012-03-04 07:30:59.767	2012-04-03 23:59:59
231	RETAIL MANAGERS	FORMAN MILLS               \r\n              DESIGNER FASHIONS FOR THE FAMILY               \r\n \r\n              ATTENTION               \r\n              RETAIL MANAGEMENT SUPERSTARS!!!                \r\n \r\n              Forman Mills, the solid, successful, rapidly growing               \r\n              off-priced big box clothing chain is looking for talented retail managers that thrive in a fast paced environment and are high energy, hands on talented merchants who can dazzle us with their merchandising skills. If you are looking to grow your career with the best, we have outstanding opportunities available.              \r\n \r\n              NOW HIRING                \r\n              RETAIL MANAGERS                \r\n              Softlines Experience * Big Box Experience Preferred                 \r\n              * Evenings & Weekends Required                \r\n \r\n              Apply online: <a href="http://formanmills.com/jobs">formanmills.com/jobs</a>               \r\n              Call 855.4FM.JOBS or email your resume:                \r\n              <a href="mailto:hr@formanmills.com">hr@formanmills.com</a>               \r\n \r\n              Competitive Salaries * Comprehensive Training * Benefits* Growth Opportunities * Merchandise Discounts               \r\n \r\n              EOE, M/F/D/V Drug Free Workplace * <a href="http://formanmills.com">formanmills.com</a>               \r\n \r\n               WEB ID BA214406                \r\n                \n                \n                \n                \n                 <br><br>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21229	2012-03-04 07:31:01.343	2012-04-03 23:59:59
232	MENTAL HEALTH CASE MANAGER	social work                  BA214517                             Staffing Etc.                \r\n Mental Health Case Manager \r\n RN, LCSW-C, or LCPC  w/MD Lic; Independent and clinical thinkers to eval reqs for MH against med nec and QOC criteria. 5 yrs. exp in dir MH/Psych required - Knowledge of State of MD public MH syst. a plus. FT w/ benefits in Linthicum, MD.                            \r\n              Phone: 301-403-8838 Fax: 301-403-8859                 \r\n   Email:                  <a href="mailto:results@staffingetc.net">results@staffingetc.net</a>  Web:                  <a href="http://www.staffingetc.net">www.staffingetc.net</a>  \r\n                \n                \n                \n                \n                 <br><br>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Linthicum Heights	MD	US	21090	2012-03-04 07:31:06.69	2012-04-03 23:59:59
233	Optician	Optician BA18408 Bowers & Snyder - experenced FT Optician. See ad - CareerBuilder.com Phone 410 296 3434               \r\n                \r\n                \r\n                \r\n                 <br /><br />Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21210	2012-03-04 07:31:07.22	2012-04-03 23:59:59
234	SENIOR PROGRAMMER	Sr. Progr./Sr. ETL Developer                  BA208130                             BS in Comp. Sci./Engrg. w/5 yrs. rel. prof. exp. including: SQL dev. on multiple relational database platforms, pref. incl. Teradata, DB2, & Oracle; physical data modeling partitioning & dev. optimization/indexing strategies on Teradata platform; formal dev. lifecycle methodology (RUP, Agile, Waterfall, or other - pref. CMMI ML3 or higher); Informatica PowerExchange /Informatica PowerConnect; Unix scripting & utilities (PERL, Kornshell, etc.). Mainframe progr. & utilities (Cobol, JCL, etc.); Visual Source Safe or similar vers. control tools, SharePoint pref. Exp. in pharmaceutical or healthcare claims processing & reporting & dev. healthcare IT solutions strongly pref. Loc. in Windsor Mill, MD. Apply to General Dynamics Info. Tech. at <a href="http://www.gdit.com">www.gdit.com</a>, Vacancy# 195197. EOE               \r\n                \n                \n                \n                \n                 <br><br>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Windsor Mill	MD	US	21244	2012-03-05 07:30:55.553	2012-04-04 23:59:59
235	Maintenance Field Manager	Maintenance Field Manager BA18454 Oversee 6 techs. Scattered site rentals in Baltimore. Maintenance exp required. $50K. Fax to 410-727-2744.               \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21202	2012-03-07 07:31:10.377	2012-04-06 23:59:59
236	MECHANICAL/INDUSTRIAL ENGINEER	BA223076                            \r\n  MECHANICAL/INDUSTRIAL ENGINEER \r\n(Four-Year Degree in Mechanical/Industrial Engineering and Less Than Three Years Experience)\r\n\r\n\r\nIndependent Can Company, Belcamp, (Harford County) Maryland, a successful family-owned Can Manufacturer and Metal Decorator, is seeking an Engineer to join our team. The successful candidate for this new position must be a self-starter with excellent organizational, writing and critical attention-to-detail skills.  This individual must have a working knowledge of AutoCAD or similar design software and be capable of managing design projects from concept to implementation.  The position requires the ability to interface with many departments to seek decisive and documented solutions to the Company’s production requirements. Areas of responsibility would include New Product Development drawings, packaging, specification design, vision inspection maintenance, plant layout and a broad range of equipment design. It is expected this new position will develop into a key position within the Engineering Department dealing with company-wide manufacturing engineering and robotics systems.\r\n\r\nWe offer excellent benefits including profit sharing, 11 paid holidays, two weeks vacation, 401(k) option and medical, dental and life insurance\r\n\r\nEqual Opportunity Employer—M/F/D/V—Drug-Free and Smoke-Free Workplace\r\nNO AGENCIES ACCEPTED\r\nFax resume with complete salary history to: Human Resources Manager 410-272-6494\r\nOr, email hrdept@independentcan.com\r\nor mail to P. O. Box 370, 1300 Brass Mill Road, Belcamp, Maryland 21017\r\n              \r\n                \r\n                \r\n                \r\n                 <br /><br />Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Belcamp	MD	US	21017	2012-03-08 07:31:09.677	2012-04-07 23:59:59
237	PLUMBING	Plumber                  BA214670                             Plumbers needed for long-term project. Threaded-piping experience a must! No fixture work at this time.               \r\n              Call Marc at 443-708-1132 for more info.              \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Capitol Heights	MD	US	20791	2012-03-09 07:31:01.367	2012-04-08 23:59:59
238	AUTO SERVICE ADVISOR	Auto Service advisor                   BA223053                             Jerry's Auto Group - Service Advisor Needed               \r\n              High volume dealer group seeking experienced Service Advisor to join our winning team. Must have strong               \r\n              customer service skills and a drive to succeed.               \r\n              We offer an aggressive pay plan, health & dental benefits, 401K & vacation pay.               \r\n              Send resume to <a href="mailto:jbillings@jerrysautogroup.com">jbillings@jerrysautogroup.com</a> or contact Jill Billings at 410-661-9100 x 243.               \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Parkville	MD	US	21234	2012-03-10 07:30:49.56	2012-04-09 23:59:59
239	AUTO TECHNICIAN	Auto Technician                  BA223129                             Business is brisk at Annapolis Volvo.                   \r\n  We need to expand our team to keep up w/ the volume                    creating immediate openings for an experienced                 \r\n              technicians. MSI needed. Volvo experience preferred but will consider other import experience. Must be able to jump right in and be productive from the start. We offer competitive benefit package, lots of work and great working environment. Drug-free workplace.                  \r\n              Contact Robby at 443-277-7658                   \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Annapolis	MD	US	21401	2012-03-10 07:30:51.063	2012-04-09 23:59:59
240	MECHANICS	Mechanics                  BA214676                             Mechanics needed for busy 24 hour street sweeping company in Middle River area for daily maintenance, repairs, rebuilding, and road calls for Athey Mobile, Elgin Broom Bear, and Schwarze sweeper trucks. Individuals should be available to work, days, evenings, weekends and overtime. Diesel experience preferred but not necessary.                \r\n              Must have dependable transportation and own tools.                \r\n              Salary negotiable with experience.               \r\n               Call J & M Sweeping at (410) 335-7732.               \r\n                \r\n                \r\n                \r\n                \r\n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Middle River	MD	US	21220	2012-03-11 07:30:56.677	2012-04-10 23:59:59
241	ADMINISTRATOR III	administrator III                  BA213802                             State Highway Administration (SHA)                 \r\n              Administrator III ($46,563-$74,725)                \r\n \r\n               Position will serve as a Consultant Contract Manager               \r\n               for all the Office of Highway Development consultant                \r\n              contracts. Responsible for the full range of the consultant contract process and management from advertisement, to selection, to contract management to consultant                \r\n              appraisals. 5 years of experience in administrative or                \r\n              professional work. 2.5 years of experience performing                \r\n              design or contract management of A/E projects required. Employment info and additional requirements may               \r\n               be obtained at: <a href="http://www.marylandroads.com">www.marylandroads.com</a> or                \r\n              call 1-877 544-5467.               \r\n \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21202	2012-03-11 07:31:03.52	2012-04-10 23:59:59
242	TOP SALES AGENT	WANTED                 \r\n  TOP SALES AGENT                 \r\n \r\n              With a Dream to build a company and                 \r\n   earn in excess of $250,000/year.                 \r\n \r\n \r\n              WE OFFER                \r\n              A US-Made, World-renown, Patented Industrial Maintenance Tool line                \r\n              Intimidated Competitors                \r\n              An almost Recession-proof Marketplace               \r\n               A No-lid-on-top Commission Income                \r\n              An Investment-Free Opportunity.                \r\n              And PROOF!               \r\n \r\n              WE EXPECT                \r\n              An Award-Winner in Sales with proof                \r\n              A Can-do, Winning Attitude                \r\n              Self-Confidence                \r\n              Self-Motivation                \r\n              Self-Discipline                \r\n              Enormous Bite and Stay-in Power               \r\n \r\n              Contact:                 \r\n <a href="mailto:DreamSalesOpportunity@gmail.com">DreamSalesOpportunity@gmail.com</a>                   \r\n \r\n \r\n \r\n \r\n \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21212	2012-03-11 07:31:03.943	2012-04-10 23:59:59
243	Owner Operators - Fleet Owners	Owner Operators - Fleet Owners 100% O/O Local, Regional and Long runs  $2000 sign on bonus  877-378-4288               \r\n                \r\n                \r\n                \r\n                 <BR><BR>Source - Baltimore Sun	CDL (hazmat endorsement preferred) \r\nTwo years minimum tractor trailer driver experience \r\nMinimum age - 24 years \r\nThree axle tractor \r\nFull compliance with DOT physical and drug testing \r\nVehicle inspection \r\nMeet current FMCSA inspection criteria \r\nNo DUIs within past 10 years \r\nNo speeding 15 mph or above within the past 3 years	Baltimore	MD	US	21224	2012-03-11 07:31:08.123	2012-04-10 23:59:59
244	PRACTICE MANAGER	Practice Manager                  BA200906                              Large Nephrology practice, located in Baltimore and the surrounding areas is seeking a Practice Manager to               \r\n              manage operations. The ideal candidate must have 3 years management and supervision experience preferably in a healthcare setting. This FT position involves               \r\n              collaborating with a team of physicians and nurse               \r\n              practitioners and has direct oversight of office personnel. Prospective employees must pass a criminal background check. Qualified candidates can fax resume to 410.737.2168, Attn: HR-DG or send via email to:               \r\n              <a href="mailto:hr@manapa.com">hr@manapa.com</a>               \r\n                \r\n                \r\n                \r\n                \r\n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21227	2012-03-14 07:30:32.817	2012-04-13 23:59:59
245	Lineman/Groundsman	Lineman/Groundsman BA18497  Infratech is seeking Experienced Lineman/Groundsman to do ?hot work? on the BG&E System.  Should be journeyman level. Cdl is a plus.  Contact Jerry at 7707905914 or jerrywilson@infratechcorp.com.               \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Millersville	MD	US	21108	2012-03-14 07:30:34.547	2012-04-13 23:59:59
246	AUTOMOTIVE SALES PEOPLE	Automotive Sales people                   BA217192                             Business is on fire! Join our outstanding sales teams at Jerry's Toyota and Chevrolet.  Come sell the hottest new vehicles while earning up to $65k or more a year.                            \r\n              Jerry's is looking for established sales reps that are looking for the right place to grow-no experience in auto sales is required! We offer an aggressive bnft's pkg. Send resume to <a href="mailto:autojobsbaltimore@gmail.com">autojobsbaltimore@gmail.com</a> or apply in person with Dave Baginski at Jerry's Toyota, 8001 Belair Road, or with Chris Silk at Jerry's Chevrolet 1940 East Joppa Road.               \r\n \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Parkville	MD	US	21234	2012-03-15 07:30:58.7	2012-04-14 23:59:59
247	SALES	SALES               \r\n \r\nAmerican Wood Fibers (AWF), a leading national manufacturer of consumer and commercial products sold to pet, agricultural, home heating and industrial channels is seeking an enthusiastic, career minded individual for this opening.               \r\n \r\nDesired Qualifications/Experience:               \r\n-Sales and marketing of consumer packaged goods (CPG) and/or other relevant experience               \r\n-Aptitude and desire to expand our customer base, grow sales and increase profitability              \r\n-Ability to interpret and analyze sales and market information               \r\n \r\nResponsibilities Include:              \r\n-Contribute to sales and profits growth through the expansion of our customer base in assigned strategic business units               \r\n-Obtain greater market share with existing accounts through the development and execution of strategic marketing campaigns and effective customer outreach programs               \r\n-Collaborate with others in the sales team to develop, define and implement agreed to objectives and strategies               \r\n-Monitor, analyze, review and report on relevant sales data and marketing activities               \r\n \r\nSuccessful candidate must be a non-smoker. We offer a competitive package to include health, dental, life, profit bonus and matching 401(k). Email or fax resume and salary history/requirements to: openings@awf.com or Fax: 443-545-1948. For more company information, please visit our web site  http://www.awf.com">www.awf.com</a>              \r\n \r\n               WEB ID BA212459                            \r\n                \r\n                \r\n                \r\n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Columbia	MD	US	21046	2012-03-15 07:31:00.087	2012-04-14 23:59:59
248	SUPERVISOR OF EMPLOYEE BENEFITS	Supervisor of employee Benefits                   BA223156                             EMPLOYEE BENEFITS : Washington County, Maryland, Public Schools is announcing a vacancy for a                SUPERVISOR OF EMPLOYEE BENEFITS.  Go to "Job Seekers" at www.wcps.k.12. <a href="http://md.us">md.us</a> for complete job description and to apply on-line.                Deadline: Thursday, March 22, 2012                \r\n              or until filled.  Note: Only those applicants meeting                            \r\n              minimum requirements will be considered. Reasonable accommodations may be requested for the hiring process by calling 301-766-2807. WCPS is an EOE.               \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Hagerstown	MD	US	21741	2012-03-17 07:30:47.327	2012-04-16 23:59:59
249	PROGRAM MANAGER	Department of Housing and                  \r\n              Community Development                 \r\n \r\n              Division of Neighborhood Revitalization                 \r\n \r\n              Director of Business Lending Programs (052875) (Program Manager III)                 \r\n \r\n              Hiring Range: $56,496 - $82,514                 \r\n \r\n              This is a Permanent Management Service                 \r\n              position with all State of Maryland benefits                   \r\n \r\n \r\n              DHCD has an immediate opening to fill the Business Lending Programs Director position which will operate out of the Division's Crownsville, Maryland office. DHCD anticipates moving to New Carrolton in the spring of 2014. The Director is expected to expand and manage business loan programs that help revitalize communities throughout Maryland. The incumbent will serve as one of several senior managers within the Division of Neighborhood Revitalization supervising a small staff and administering several key business programs statewide including the Neighborhood BusinessWorks Program, a commercial loan program to assist small businesses, the Maryland Capital Access Program, a credit enhancement program to improve the access of private financing to small businesses, the Linked Deposit Program as well as the Micro-enterprise Lending Program and the Small Business Credit Initiative Fund. In addition, the incumbent will be expected to increase use of the programs and manage a complex portfolio of medium to high risk commercial loans. Proven track record in business development, commercial underwriting, asset management and portfolio management is essential.                \r\n \r\n               Please view all components of this challenging position at <a href="http://www.mdhousing.org">www.mdhousing.org</a> by pointing to "About DHCD" then clicking "DHCD Careers"                 \r\n \r\n              EOE \r\n  WEB ID BA208954 \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Crownsville	MD	US	21032	2012-03-17 07:30:48.62	2012-04-16 23:59:59
250	SATELLITE TECHNICIAN	LOOKING FOR A NEW CAREER!!!!\r\nSatellite Technician\r\nBaltimore Md. and Surrounding Areas.\r\nMake up to 52k a year, or more, providing customers with the Gold Standard in Television Entertainment. Weekly pay averages from $750 to $1,500 depending on your capability. \r\n\r\nWe are looking for professional, self motivated individuals with a “can do” attitude who are interested in a career providing customers with the best possible customer service. Experience in home wiring (phone, cable, satellite, etc.) a plus, but will train right people. Must have clean driving record, clean criminal background and be drug free. You must clear background check and drug screen. Must have dependable transportation capable of carrying ladders, tools & equipment. Cell phone, email and ability to print work orders. You provide the truck, tools, and ladders, we provide the work. Two weeks paid training at $250.00 a week, when you complete the training.\r\n\r\nIf your serious about joining this Elite Team of successful professionals  E-MAIL endeavor.rroark@yahoo.com , or call John at 443-518-6483\r\n              \r\n                \r\n                \r\n                \r\n                \r\n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Baltimore	MD	US	21229	2012-03-17 07:30:51.977	2012-04-16 23:59:59
251	COMPUTER PROFESSIONALS	We have several openings for skilled IT professionals in programming, software analysis, and network/systems administration. Applicants must be willing to relocate to undetermined client sites nationwide as needed. Applicants must also meet specific education & technical requirements.    \r\n\r\nPlease submit your resume and cover letter by mail only to: \r\n\r\nPace Computer Solutions\r\n10480 Little Patuxent Parkway, Suite 760\r\nColumbia, MD 21044\r\nAttn: Human Resources - CBcp2	Please refer to the Job Description to view the requirements for this job	Columbia	MD	US	21044	2012-03-17 07:30:53.787	2012-04-16 23:59:59
252	CIVIL ENGINEER	Civil Engineer                   BA221388                             Owing Mills, MD. Dsgn or prep plans for new transprtn sys or parts of sys hwys, sts, drainage structs. Prep constrctn plans for erosion & sediment cntrl & obtain Fed & State govt apprvls. Perf inspections of hwy structs pursuant to fed & state dsgn gdlns & regs. Create drwngs & tech specs, lay out geometry of hwys & sts using AutoCAD, Microstation, Geopak, AutoTurn, ArcGIS & HCS 2000. Knwlg of AASHTO, MUTCD dsgn gdlns essntl. Proficnt in hwy hydraulics, drainage dsgn using TR-20, TR-55, Flow & Culvert Master. Exp in dev models using HEC-RAS is plus. Prep cost est for var state & fed projs using Cost Estimator. Req MS in Civil Engg. Prior exp not necsry but must have knwldg in AutoCAD/Microstation. Send res & cvr ltr: Prime Engineering Inc, Job 11IMM34, 300 Red Brook Blvd Ste 410, Owing Mills MD 21117               \r\n                \r\n                \r\n                \r\n                \r\n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Owings Mills	MD	US	21117	2012-03-18 07:30:57.693	2012-04-17 23:59:59
254	A/C HEATING REFRIG MECHANIC	A/C Heating Refrig. Mechanic                  BA223361                             Minimum 5 yrs. field experience, for commercial and residential service in Perryhall area. HVACR/CFC license a must! Good pay and benefits. Send resume to               \r\n              <a href="mailto:jrjrmsi@aol.com">jrjrmsi@aol.com</a> or call 410-529-5258              \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Nottingham	MD	US	21236	2012-03-18 07:31:00.047	2012-04-17 23:59:59
256	SALES	sales                  BA212522                             The leading ind .distributor of foodservice pkging, jan-san supplies, chemicals and svcs, is seeking a dynamic sales consult. with no less than 2 years exp. with jan-san and/or foodsvc products. Comp based on experience, prior performance. Good benefits, incl. 401K, paid vacation.                \r\n              Fax resumes to Mitch Irvine, 301-499-0263.               \r\n               EOE/M/F/D/V DFWP.               \r\n                \n                \n                \n                \n                 <BR><BR>Source - Baltimore Sun	Please refer to the Job Description to view the requirements for this job	Jessup	MD	US	20794	2012-03-18 07:31:03.52	2012-04-17 23:59:59
